Address,lon,lat
"LANDED HOUSING DEVELOPMENT, CROUCHER ROAD, Singapore",103.8654383,1.3451359
"LANDED HOUSING DEVELOPMENT, WIMBORNE ROAD, Singapore",103.8860012,1.3048558
"LANDED HOUSING DEVELOPMENT, SUNSET CRESCENT, Singapore",103.7679916,1.3288383
"LANDED HOUSING DEVELOPMENT, TOH YI DRIVE, Singapore",103.7716335,1.3380803
"LANDED HOUSING DEVELOPMENT, CLIFTON VALE, Singapore",103.8638135,1.3457207
"LANDED HOUSING DEVELOPMENT, JALAN KELAWAR, Singapore",103.8275051,1.3010784
"LANDED HOUSING DEVELOPMENT, JALAN BAHASA, Singapore",103.8188552,1.3277796
"LANDED HOUSING DEVELOPMENT, JALAN PELANGI, Singapore",103.7932795,1.3166919
"LANDED HOUSING DEVELOPMENT, HOLLAND GROVE WALK, Singapore",103.7812628,1.3148106
"LANDED HOUSING DEVELOPMENT, ROBIN CLOSE, Singapore",103.8269174,1.3185464
"LANDED HOUSING DEVELOPMENT, JALAN PANDAN, Singapore",103.8015572,1.3331224
"LANDED HOUSING DEVELOPMENT, JALAN WAJEK, Singapore",103.78169,1.3406192
"LANDED HOUSING DEVELOPMENT, STEVENS CLOSE, Singapore",103.8245557,1.3147469
"LANDED HOUSING DEVELOPMENT, JALAN TEMPUA, Singapore",103.8190287,1.3238433
"LANDED HOUSING DEVELOPMENT, CAIRNHILL ROAD, Singapore",103.8373289,1.3067162
"LANDED HOUSING DEVELOPMENT, MAYFIELD AVENUE, Singapore",103.8921952,1.2980654
"LANDED HOUSING DEVELOPMENT, SAUNDERS ROAD, Singapore",103.8387295,1.3040736
"LANDED HOUSING DEVELOPMENT, TAN KIM CHENG ROAD, Singapore",103.8121469,1.3218142
"LANDED HOUSING DEVELOPMENT, CORONATION WALK, Singapore",103.8097309,1.3242244
"LANDED HOUSING DEVELOPMENT, HARLYN ROAD, Singapore",103.8231535,1.3244305
"LANDED HOUSING DEVELOPMENT, BUKIT TIMAH ROAD, Singapore",103.8149508,1.3228168
"LANDED HOUSING DEVELOPMENT, HOLLAND HEIGHTS, Singapore",103.8032611,1.3082675
"LANDED HOUSING DEVELOPMENT, CLUNY PARK ROAD, Singapore",103.8145444,1.3197726
"LANDED HOUSING DEVELOPMENT, ARTHUR ROAD, Singapore",103.8879932,1.3017478
"LANDED HOUSING DEVELOPMENT, NAMLY VIEW, Singapore",103.797943,1.3251271
"LANDED HOUSING DEVELOPMENT, RINGWOOD ROAD, Singapore",103.8888891,1.3013974
"LANDED HOUSING DEVELOPMENT, GREENLEAF ROAD, Singapore",103.7865877,1.3223341
"LANDED HOUSING DEVELOPMENT, LAKESHORE VIEW, Singapore",103.836818,1.2517895
"LANDED HOUSING DEVELOPMENT, AVON ROAD, Singapore",103.8889017,1.305145
"LANDED HOUSING DEVELOPMENT, RAMSGATE ROAD, Singapore",103.8900141,1.2996681
"LANDED HOUSING DEVELOPMENT, BERRIMA ROAD, Singapore",103.8238264,1.3255622
"LANDED HOUSING DEVELOPMENT, KINGSMEAD ROAD, Singapore",103.8052253,1.3201946
"LANDED HOUSING DEVELOPMENT, COVE DRIVE, Singapore",103.8356777,1.2423899
"LANDED HOUSING DEVELOPMENT, SUNSET VALE, Singapore",103.7681964,1.3294388
"LANDED HOUSING DEVELOPMENT, JALAN KAMPONG CHANTEK, Singapore",103.7886053,1.3426016
"LANDED HOUSING DEVELOPMENT, LORONG 32 GEYLANG, Singapore",103.8869508,1.3127926
"LANDED HOUSING DEVELOPMENT, LUTHERAN ROAD, Singapore",103.8107486,1.321235
"LANDED HOUSING DEVELOPMENT, SUNSET GROVE, Singapore",103.7648754,1.3253805
"LANDED HOUSING DEVELOPMENT, PADANG CHANCERY, Singapore",103.8378161,1.324841
"LANDED HOUSING DEVELOPMENT, PEARL ISLAND, Singapore",103.8363361,1.2416973
"LANDED HOUSING DEVELOPMENT, DALKEITH ROAD, Singapore",103.822301,1.3241198
"LANDED HOUSING DEVELOPMENT, TREASURE ISLAND, Singapore",103.819836,1.352083
"LANDED HOUSING DEVELOPMENT, MELROSE DRIVE, Singapore",103.8656853,1.3484679
"LANDED HOUSING DEVELOPMENT, OCEAN DRIVE, Singapore",103.819836,1.352083
"LANDED HOUSING DEVELOPMENT, MAPLE LANE, Singapore",103.7925064,1.3301907
"LANDED HOUSING DEVELOPMENT, ROBIN LANE, Singapore",103.8269749,1.3195278
"LANDED HOUSING DEVELOPMENT, FERNHILL CRESCENT, Singapore",103.8240037,1.3126677
"LANDED HOUSING DEVELOPMENT, SUNSET WALK, Singapore",103.7681549,1.32423
"LANDED HOUSING DEVELOPMENT, CALDECOTT CLOSE, Singapore",103.8310367,1.3384749
"LANDED HOUSING DEVELOPMENT, DUCHESS AVENUE, Singapore",103.80292,1.32348
"LANDED HOUSING DEVELOPMENT, ROBIN WALK, Singapore",103.8264904,1.3200768
"LANDED HOUSING DEVELOPMENT, SUNSET HEIGHTS, Singapore",103.7682152,1.3273722
"LANDED HOUSING DEVELOPMENT, FORT ROAD, Singapore",103.8854793,1.2983375
"LANDED HOUSING DEVELOPMENT, KHEAM HOCK ROAD, Singapore",103.8200329,1.3284646
"LANDED HOUSING DEVELOPMENT, NAMLY HILL, Singapore",103.7990256,1.3257779
"LANDED HOUSING DEVELOPMENT, MARGOLIOUTH ROAD, Singapore",103.8242366,1.3187205
"LANDED HOUSING DEVELOPMENT, LENGKOK MERAK, Singapore",103.8252733,1.3017412
"LANDED HOUSING DEVELOPMENT, ONE TREE HILL, Singapore",103.8262167,1.3015022
"LANDED HOUSING DEVELOPMENT, COVE WAY, Singapore",103.8391199,1.241805
"LANDED HOUSING DEVELOPMENT, PALM ROAD, Singapore",103.9310617,1.3128978
"LANDED HOUSING DEVELOPMENT, WALTON ROAD, Singapore",103.8929604,1.2999915
"LANDED HOUSING DEVELOPMENT, KING ALBERT PARK, Singapore",103.7795234,1.33441
"LANDED HOUSING DEVELOPMENT, OEI TIONG HAM PARK, Singapore",103.7927377,1.3149936
"LANDED HOUSING DEVELOPMENT, GILSTEAD ROAD, Singapore",103.8388651,1.317167
"LANDED HOUSING DEVELOPMENT, CASSIA DRIVE, Singapore",103.8038635,1.3352646
"LANDED HOUSING DEVELOPMENT, CAMBORNE ROAD, Singapore",103.8210858,1.3252716
"LANDED HOUSING DEVELOPMENT, EVELYN ROAD, Singapore",103.8400196,1.3162359
"LANDED HOUSING DEVELOPMENT, LEWIS ROAD, Singapore",103.8227737,1.3202967
"LANDED HOUSING DEVELOPMENT, THIAM SIEW AVENUE, Singapore",103.8954262,1.3108141
"LANDED HOUSING DEVELOPMENT, COVE GROVE, Singapore",103.8341658,1.2394167
"LANDED HOUSING DEVELOPMENT, FIFTH AVENUE, Singapore",103.7957651,1.3288282
"LANDED HOUSING DEVELOPMENT, JOO CHIAT ROAD, Singapore",103.9052416,1.3055539
"LANDED HOUSING DEVELOPMENT, SWETTENHAM ROAD, Singapore",103.8056001,1.3031659
"LANDED HOUSING DEVELOPMENT, BINJAI HILL, Singapore",103.7866091,1.341379
"LANDED HOUSING DEVELOPMENT, FORD AVENUE, Singapore",103.7956801,1.3137853
"LANDED HOUSING DEVELOPMENT, YARWOOD AVENUE, Singapore",103.7832542,1.3388425
"LANDED HOUSING DEVELOPMENT, CHESTNUT DRIVE, Singapore",103.7695212,1.3692511
"LANDED HOUSING DEVELOPMENT, BELMONT ROAD, Singapore",103.7986195,1.3158574
"LANDED HOUSING DEVELOPMENT, PARK VALE, Singapore",103.8108942,1.3301648
"LANDED HOUSING DEVELOPMENT, PATERSON HILL, Singapore",103.8293277,1.3005789
"LANDED HOUSING DEVELOPMENT, HOLLAND PARK, Singapore",103.8043724,1.3094939
"LANDED HOUSING DEVELOPMENT, SWISS CLUB LANE, Singapore",103.7907466,1.3373561
"LANDED HOUSING DEVELOPMENT, THIRD AVENUE, Singapore",103.7982382,1.3286515
"LANDED HOUSING DEVELOPMENT, ENG NEO AVENUE, Singapore",103.8005363,1.3353052
"LANDED HOUSING DEVELOPMENT, GALLOP PARK ROAD, Singapore",103.811115,1.319
"LANDED HOUSING DEVELOPMENT, RIDLEY PARK, Singapore",103.8148755,1.2998148
"LANDED HOUSING DEVELOPMENT, LEEDON ROAD, Singapore",103.7976209,1.3144168
"LANDED HOUSING DEVELOPMENT, DALVEY ESTATE, Singapore",103.8212722,1.3185841
"LANDED HOUSING DEVELOPMENT, VICTORIA PARK CLOSE, Singapore",103.8030335,1.31911
"LANDED HOUSING DEVELOPMENT, EAST SUSSEX LANE, Singapore",103.7904506,1.3130497
"LANDED HOUSING DEVELOPMENT, CHATSWORTH PARK, Singapore",103.8206949,1.298503
"LANDED HOUSING DEVELOPMENT, SECOND AVENUE, Singapore",103.7991754,1.3280436
"LANDED HOUSING DEVELOPMENT, CABLE ROAD, Singapore",103.824734,1.2952851
"LANDED HOUSING DEVELOPMENT, OLD HOLLAND ROAD, Singapore",103.7865392,1.3296495
"LANDED HOUSING DEVELOPMENT, JALAN HARUM, Singapore",103.7937781,1.3172288
"LANDED HOUSING DEVELOPMENT, LEEDON PARK, Singapore",103.7960433,1.3163151
"LANDED HOUSING DEVELOPMENT, OLIVE ROAD, Singapore",103.8350779,1.3375297
"LANDED HOUSING DEVELOPMENT, BINJAI PARK, Singapore",103.7877738,1.3391323
"LANDED HOUSING DEVELOPMENT, CORNWALL GARDENS, Singapore",103.8010629,1.3161523
"LANDED HOUSING DEVELOPMENT, FIRST AVENUE, Singapore",103.8004085,1.3280191
"LANDED HOUSING DEVELOPMENT, ASTRID HILL, Singapore",103.7931303,1.3195567
"LANDED HOUSING DEVELOPMENT, GRANGE ROAD, Singapore",103.8307261,1.2996958
"LANDED HOUSING DEVELOPMENT, DYSON ROAD\CHANCERY HILL ROAD, Singapore",103.8389936,1.3244629
"LANDED HOUSING DEVELOPMENT, BISHOPSGATE, Singapore",103.8227875,1.2974356
"LANDED HOUSING DEVELOPMENT, NASSIM ROAD, Singapore",103.8218658,1.3116027
"LAKESIDE GROVE, CORPORATION RISE, Singapore",103.717244,1.339304
"LAKESIDE GROVE, CORPORATION WALK, Singapore",103.7186105,1.3400773
"LADYHILL PARK, FERNHILL ROAD, Singapore",103.819836,1.352083
"LA SUISSE, SWISS VIEW, Singapore",103.78943,1.3464643
"LA SALLE VILLAS, LA SALLE STREET, Singapore",103.9189846,1.3183157
"LA QUINTA PARK, CHUAN WALK, Singapore",103.819836,1.352083
"KUAN MING GARDENS, JALAN TELITI, Singapore",103.8901277,1.3603766
"KOVAN GARDENS, KOVAN ROAD, Singapore",103.8828065,1.359903
"KISMIS RESIDENCES, ENG KONG ROAD, Singapore",103.7683235,1.3372905
"KISMIS RESIDENCES, ENG KONG TERRACE, Singapore",103.7683235,1.3372905
"KISMIS RESIDENCES, LORONG KISMIS, Singapore",103.7683235,1.3372905
"KINGSVILLE, KING'S DRIVE, Singapore",103.819836,1.352083
"KINGSVILLE, KING'S ROAD, Singapore",103.819836,1.352083
"KING'S LODGE, CORONATION ROAD, Singapore",103.8053262,1.3218636
"KING'S GARDEN, KING'S ROAD, Singapore",103.8321612,1.4583432
"KING'S GARDEN, KING'S CLOSE, Singapore",103.8032364,1.317697
"KING'S GARDEN, KING'S WALK, Singapore",103.8028467,1.3175997
"KIMSIA PARK, JALAN JINTAN, Singapore",103.8346138,1.3055264
"KIMNAN PARK, LORONG KEMBANGAN, Singapore",103.914209,1.325815
"KIMNAN PARK, TAMAN SELAMAT, Singapore",103.914209,1.325815
"KIMNAN PARK, JALAN SELAMAT, Singapore",103.914209,1.325815
"KIMNAN PARK, JALAN SENYUM, Singapore",103.914209,1.325815
"KIMNAN PARK, TAMAN KEMBANGAN, Singapore",103.914209,1.325815
"KIM LIN PARK, JALAN ARNAP, Singapore",103.819836,1.352083
"KIM LIN PARK, JALAN KELAWAR, Singapore",103.819836,1.352083
"KIM LIN PARK, LENGKOK MERAK, Singapore",103.8031479,1.2850356
"KILBURN ESTATE, YARWOOD AVENUE, Singapore",103.819836,1.352083
"KEW VALE, KEW AVENUE, Singapore",103.947575,1.32169
"KEW VALE, KEW CRESCENT, Singapore",103.947575,1.32169
"KEW VALE, KEW DRIVE, Singapore",103.947575,1.32169
"KEW VALE, LIMAU GARDEN, Singapore",103.947575,1.32169
"KEW VALE, KEW HEIGHTS, Singapore",103.9502017,1.319491
"KEW GROVE, KEW DRIVE, Singapore",103.9513722,1.3203967
"KEW COTTAGES, LIMAU WALK, Singapore",103.9507526,1.3232222
"KEMBANGAN VILLAS, LENGKONG TIGA, Singapore",103.91147,1.3243821
"KEMBANGAN ESTATE, JALAN EUNOS, Singapore",103.9054727,1.3243173
"KEMBANGAN ESTATE, JALAN ISHAK, Singapore",103.9078138,1.3250147
"KEMBANGAN ESTATE, LORONG MARZUKI, Singapore",103.9089218,1.3224195
"KEMBANGAN ESTATE, LORONG MELAYU, Singapore",103.9101118,1.3223923
"KEMBANGAN ESTATE, LORONG SALLEH, Singapore",103.906866,1.3236672
"KEMBANGAN ESTATE, JALAN ISMAIL, Singapore",103.9069745,1.3230526
"KEMBANGAN ESTATE, JALAN AWANG, Singapore",103.9059249,1.3237439
"KEMBANGAN ESTATE, LORONG SARINA, Singapore",103.9077444,1.3196384
"KEMBANGAN ESTATE, JALAN KECHOT, Singapore",103.9068222,1.321949
"KEMBANGAN ESTATE, LORONG MARICAN, Singapore",103.908395,1.3221361
"KEMBANGAN ESTATE, JALAN KEMBANGAN, Singapore",103.9135494,1.3229561
"KEMBANGAN ESTATE, JALAN YASIN, Singapore",103.9063193,1.320488
"KELULUT HILL, KELULUT HILL, Singapore",103.8733566,1.3838549
"KECHUBONG TERRACE, JALAN KECHUBONG, Singapore",103.8746802,1.3871891
"KECHUBONG TERRACE, GERALD DRIVE, Singapore",103.8746802,1.3871891
"KASARA, OCEAN DRIVE, Singapore",103.819836,1.352083
"JURONG PARK, JALAN SELANTING, Singapore",103.7676033,1.3448281
"JIN DING GARDEN, BEDOK WALK, Singapore",103.9470657,1.3306126
"JI CHANG VILLA, JALAN TUA KONG, Singapore",103.9257955,1.3155361
"JERVOISVILLE, JERVOIS ROAD, Singapore",103.822523,1.294722
"JERVOIS VILLE, JERVOIS ROAD, Singapore",103.822523,1.294722
"JALAN KAYU ESTATE, JALAN TARI ZAPIN, Singapore",103.8721379,1.3975447
"JALAN KAYU ESTATE, JALAN TARI PIRING, Singapore",103.8747531,1.3966941
"JALAN KAYU ESTATE, JALAN TARI SERIMPI, Singapore",103.8747531,1.3966941
"JALAN KAYU ESTATE, JALAN TARI DULANG, Singapore",103.8703845,1.4000298
"JALAN KAYU ESTATE, JALAN TARI PAYONG, Singapore",103.871391,1.3990466
"JALAN KAYU ESTATE, LORONG TANGGAM, Singapore",103.8747531,1.3966941
"JADE VINE GARDENS, KANG CHOO BIN ROAD, Singapore",103.8820133,1.3655433
"JADE VINE GARDENS, KANG CHOO BIN WALK, Singapore",103.8812503,1.3654852
"ISLAND PARK, JALAN TAMBUR, Singapore",103.8296157,1.3645489
"ISLAND GARDENS, ISLAND GARDENS WALK, Singapore",103.819836,1.352083
"ISLAND COUNTRY VILLAS, OLD UPPER THOMSON ROAD, Singapore",103.819836,1.352083
"ISLAND COUNTRY VILLAS, CASUARINA WALK, Singapore",103.819836,1.352083
"INGGU 6, INGGU ROAD, Singapore",103.8385894,1.4608948
"HUIT, MENG SUAN ROAD, Singapore",103.8145129,1.4031597
"HUA GUAN GARDENS, HUA GUAN AVENUE, Singapore",103.78463,1.335804
"HUA GUAN GARDENS, HUA GUAN CRESCENT, Singapore",103.78463,1.335804
"HOW SUN GARDEN, HOW SUN AVENUE, Singapore",103.8788926,1.34455
"HOW SUN GARDEN, LORONG HOW SUN, Singapore",103.8799158,1.345263
"HOOVER PARK, CHUN TIN ROAD, Singapore",103.7730586,1.3438729
"HOOVER PARK, LORONG PISANG HIJAU, Singapore",103.7730586,1.3438729
"HOOVER PARK, LORONG PISANG ASAM, Singapore",103.7730586,1.3438729
"HOOVER PARK, LORONG PISANG EMAS, Singapore",103.7730586,1.3438729
"HOOVER PARK, LORONG PISANG BATU, Singapore",103.7730586,1.3438729
"HONG KONG PARK, HUA GUAN AVENUE, Singapore",103.819836,1.352083
"HONG KONG PARK, STONE AVENUE, Singapore",103.819836,1.352083
"HONG KONG PARK, SIAN TUAN AVENUE, Singapore",103.819836,1.352083
"HONG HENG TERRACE, THONG BEE ROAD, Singapore",103.8169022,1.4038738
"HOMES AT EASTWOOD PLACE, EASTWOOD PLACE, Singapore",103.9562737,1.3221148
"HOLLLAND GROVE PARK, JALAN KEBAYA, Singapore",103.7795862,1.3145115
"HOLLAND GROVE PARK, HOLLAND GROVE DRIVE, Singapore",103.7803512,1.3137474
"HOLLAND GROVE PARK, HOLLAND GROVE WALK, Singapore",103.7812628,1.3148106
"HOLLAND GROVE, HOLLAND GROVE VIEW, Singapore",103.7784682,1.3137981
"HOLLAND GREEN, HOLLAND GREEN, Singapore",103.7841252,1.3259983
"HOLLAND GARDENS, MOONBEAM WALK, Singapore",103.7815344,1.3187792
"HOLLAND GARDENS, MOONBEAM VIEW, Singapore",103.7817932,1.3180393
"HOLLAND GARDENS, MOONBEAM DRIVE, Singapore",103.7824376,1.3176976
"HOLLAND GARDENS, MOONBEAM TERRACE, Singapore",103.7829701,1.3177648
"HOCK SWEE HILL, BEGONIA DRIVE, Singapore",103.8628725,1.3891492
"HOCK SWEE HILL, BEGONIA CRESCENT, Singapore",103.8628725,1.3891492
"HOCK SWEE HILL, BEGONIA TERRACE, Singapore",103.8628725,1.3891492
"HOCK SWEE HILL, BEGONIA ROAD, Singapore",103.8628725,1.3891492
"HOCK SENG PARK, JALAN JAMBU AYER, Singapore",103.7873417,1.3356024
"HOCK SENG PARK, JALAN JAMBU MAWAR, Singapore",103.7873417,1.3356024
"HOCK SENG PARK, JALAN JAMBU BATU, Singapore",103.7873417,1.3356024
"HILLVIEW VILLAS, HILLVIEW DRIVE, Singapore",103.7604481,1.354769
"HILLVIEW VILLAS, HILLVIEW CRESCENT, Singapore",103.7592802,1.3541856
"HILLVIEW VILLAS, HILLVIEW WAY, Singapore",103.7597581,1.3539052
"HILLVIEW GARDEN ESTATE, ELIZABETH DRIVE, Singapore",103.7628946,1.3606969
"HILLVIEW GARDEN ESTATE, JALAN GUMILANG, Singapore",103.7583548,1.3576165
"HILLVIEW GARDEN ESTATE, JALAN REMAJA, Singapore",103.7583548,1.3576165
"HILLVIEW GARDEN ESTATE, JALAN INTAN, Singapore",103.7583548,1.3576165
"HILLVIEW GARDEN ESTATE, JALAN DERMAWAN, Singapore",103.7583548,1.3576165
"HILLVIEW GARDEN ESTATE, CHU YEN STREET, Singapore",103.7583548,1.3576165
"HILLVIEW GARDEN ESTATE, CHU LIN ROAD, Singapore",103.7583548,1.3576165
"HILLVIEW GARDEN ESTATE, JALAN ZAMRUD, Singapore",103.7583548,1.3576165
"HILLVIEW ESTATE, JALAN ZAMRUD, Singapore",103.7623581,1.3599648
"HILLVIEW ESTATE, JALAN DERMAWAN, Singapore",103.7583548,1.3576165
"HILLCREST PARK, HILLCREST ROAD, Singapore",103.8079635,1.3321387
"HILLCREST PARK, GREENVIEW CRESCENT, Singapore",103.8061648,1.3338845
"HILLCREST PARK, GREENDALE AVENUE, Singapore",103.8066892,1.3319514
"HILLCREST PARK, GREENWOOD AVENUE, Singapore",103.8051491,1.3345112
"HILLCREST PARK, GREENMEAD AVENUE, Singapore",103.80719,1.3340208
"HIGHLAND ROW, SIRAT ROAD, Singapore",103.819836,1.352083
"HIGHLAND COTTAGES, HIGHLAND WALK, Singapore",103.87931,1.359539
"HIGHGATE PARK, HIGHGATE CRESCENT, Singapore",103.7660685,1.3405165
"HIGHGATE PARK, HIGHGATE WALK, Singapore",103.7660685,1.3405165
"HERITAGE 9, KOON SENG ROAD, Singapore",103.9038085,1.3112842
"HENRY PARK, GROVE DRIVE, Singapore",103.7831632,1.3162441
"HENRY PARK, GROVE AVENUE, Singapore",103.819836,1.352083
"HENRY PARK, GROVE CRESCENT, Singapore",103.7831632,1.3162441
"HENRY PARK, MOUNT SINAI ROAD, Singapore",103.7831632,1.3162441
"HENRY PARK, HOLLAND GROVE ROAD, Singapore",103.7831632,1.3162441
"HENLEY GARDENS, JALAN ARIF, Singapore",103.884382,1.3680327
"HEETON PARK, THONG SOON GREEN, Singapore",103.8194161,1.3986178
"HEETON CLASSIC, THONG SOON GREEN, Singapore",103.8194161,1.3986178
"HEETON CLASS, THONG SOON GREEN, Singapore",103.8194161,1.3986178
"HAZEL PARK TERRACE, HAZEL PARK TERRACE, Singapore",103.764282,1.3717218
"HAUS@SERANGOON GARDEN, SERANGOON GARDEN TERRACE, Singapore",103.8605311,1.3657261
"HAUS@SERANGOON GARDEN, SERANGOON GARDEN RISE, Singapore",103.860358,1.3651992
"HAUS@SERANGOON GARDEN, SERANGOON GARDEN DRIVE, Singapore",103.8601675,1.3646599
"HAUS@SERANGOON GARDEN, SERANGOON GARDEN PLACE, Singapore",103.8599875,1.3641468
"HAUS@SERANGOON GARDEN, SERANGOON GARDEN CLOSE, Singapore",103.8597809,1.3636518
"HARVEY VIEW, HARVEY CRESCENT, Singapore",103.9543644,1.3406011
"HARVEY VIEW, HARVEY AVENUE, Singapore",103.9544544,1.3384157
"HAPPY PARK, THOMSON WALK, Singapore",103.819836,1.352083
"HAPPY GARDENS, HAPPY AVENUE EAST, Singapore",103.8813564,1.3300721
"HAPPY ESTATE, THOMSON HEIGHTS, Singapore",103.8311537,1.377192
"HAPPY ESTATE, THOMSON VIEW, Singapore",103.8307351,1.3766451
"HAI SING PARK, HAI SING CRESCENT, Singapore",103.8936825,1.3647934
"HAI SING PARK, HAI SING ROAD, Singapore",103.8934211,1.3657267
"GUAN SOON VILLAS, GUAN SOON AVENUE, Singapore",103.9536234,1.3378585
"GUAN SOON TERRACE, GUAN SOON AVENUE, Singapore",103.9536234,1.3378585
"GREENWOOD VILLAS, GREENWOOD WALK, Singapore",103.8058849,1.3337741
"GREENRIDGE, GREENRIDGE CRESCENT, Singapore",103.7659398,1.334802
"GREENBANK PARK, GREENBANK PARK, Singapore",103.7888645,1.3478931
"GREEN SPRINGS, GERALD CRESCENT, Singapore",103.8762158,1.3864695
"GREEN PARK, JALAN LIMAU KASTURI, Singapore",103.9457529,1.3243049
"GREEN HILL ESTATE, JALAN SUASA, Singapore",103.819836,1.352083
"GREEN HILL ESTATE, CHESTNUT CLOSE, Singapore",103.819836,1.352083
"GREEN HILL ESTATE, CHESTNUT CRESCENT, Singapore",103.819836,1.352083
"GREEN HILL ESTATE, CHESTNUT DRIVE, Singapore",103.819836,1.352083
"GRACE PARK, GRACE PARK, Singapore",103.8688217,1.3576617
"GRACE GARDEN, LORONG L TELOK KURAU, Singapore",103.819836,1.352083
"GOVT CO-OP HOUSING ESTATE, ROCHDALE ROAD, Singapore",103.8837495,1.3434645
"GOODLINK PARK, GOODLINK PARK, Singapore",103.8254424,1.4266303
"GOLDWOOD GARDENS, SEMBAWANG PLACE, Singapore",103.8247125,1.4387513
"GOLDLEAF GARDENS, LORONG M TELOK KURAU, Singapore",103.9150033,1.3115803
"GOLDILL GARDENS, GOLDHILL AVENUE, Singapore",103.8319399,1.3192664
"GOLDHILL GARDENS, GOLDHILL RISE, Singapore",103.8319399,1.3192664
"GOLDHILL GARDENS, GOLDHILL VIEW, Singapore",103.8319399,1.3192664
"GOLDHILL GARDENS, GOLDHILL DRIVE, Singapore",103.8319399,1.3192664
"GOLDHILL GARDENS, GOLDHILL PLACE, Singapore",103.8319399,1.3192664
"GOLDHILL GARDENS, GOLDHILL AVENUE, Singapore",103.8319399,1.3192664
"GOLDHILL GARDEN, GOLDHILL RISE, Singapore",103.8319399,1.3192664
"GOLDENHILL VILLAS, GOLDEN DRIVE, Singapore",103.819836,1.352083
"GOLDENHILL VILLAS, GOLDEN WALK, Singapore",103.8616124,1.355893
"GOLDEN RISE ESTATE, KISMIS PLACE, Singapore",103.7659124,1.3358654
"GOLDEN RISE ESTATE, LORONG KISMIS, Singapore",103.7659124,1.3358654
"GOLDEN RISE ESTATE, TOH TUCK WALK, Singapore",103.7659124,1.3358654
"GOLDEN HILL ESTATE, LI HWAN PLACE, Singapore",103.8634664,1.3555855
"GOLDEN HILL ESTATE, LI HWAN DRIVE, Singapore",103.8634664,1.3555855
"GOLDEN HILL ESTATE, LI HWAN TERRACE, Singapore",103.8634664,1.3555855
"GOLDEN HILL ESTATE, MEI HWAN CRESCENT, Singapore",103.8634664,1.3555855
"GOLDEN HILL ESTATE, LI HWAN CLOSE, Singapore",103.8634664,1.3555855
"GOLDEN HILL ESTATE, MEI HWAN DRIVE, Singapore",103.8634664,1.3555855
"GOLDEN HILL ESTATE, LI HWAN VIEW, Singapore",103.8634664,1.3555855
"GOLDEN HILL ESTATE, MEI HWAN ROAD, Singapore",103.8589093,1.35448
"GOLDEN CHUAN VILLE, LORONG CHUAN, Singapore",103.8642972,1.3538878
"GLASGOW GREEN, GLASGOW ROAD, Singapore",103.819836,1.352083
"GEYLANG CONSERVATION AREA, LORONG 24 GEYLANG, Singapore",103.8833326,1.3121773
"GEYLANG CONSERVATION AREA, LORONG 28 GEYLANG, Singapore",103.8855846,1.3121296
"GERALD RESIDENCE, GERALD TERRACE, Singapore",103.8767371,1.38735
"GERALD MUGLISTON ESTATE, GERALD DRIVE, Singapore",103.877431,1.3843843
"GERALD MUGLISTON ESTATE, GERALD CRESCENT, Singapore",103.8763545,1.386605
"GERALD MUGLISTON ESTATE, JALAN KECHUBONG, Singapore",103.8762192,1.3858724
"GERALD GARDENS, GERALD CRESCENT, Singapore",103.8757941,1.3873271
"GENTLE VILLAS, GENTLE DRIVE, Singapore",103.8409008,1.3201378
"GARLICK PARK, SIXTH AVENUE, Singapore",103.7921606,1.3242223
"GARDEN VIEW ESTATE, CONWAY CIRCLE, Singapore",103.8654995,1.3603203
"GAO MING HUA YUAN, SHAMAH TERRACE, Singapore",103.764356,1.3463566
"GAMBIR TERRACE, LORONG GAMBIR, Singapore",103.8759464,1.3448938
"GALLOP VILLAS, GALLOP PARK ROAD, Singapore",103.8119735,1.3186534
"GABRIEL VILLAS, SERANGOON AVENUE 1, Singapore",103.8770009,1.3472244
"FUYONG ESTATE, JALAN ASAS, Singapore",103.768433,1.358096
"FUYONG ESTATE, JALAN TUMPU, Singapore",103.768433,1.358096
"FUYONG ESTATE, JALAN UJI, Singapore",103.768433,1.358096
"FUYONG ESTATE, JALAN SIAP, Singapore",103.768433,1.358096
"FULTON HILL, FULTON ROAD, Singapore",103.819836,1.352083
"FULTON HILL, FULTON AVENUE, Singapore",103.819836,1.352083
"FUDU PARK, LENTOR GROVE, Singapore",103.8381851,1.3900055
"FUDU PARK, LENTOR TERRACE, Singapore",103.8381851,1.3900055
"FUDU PARK, FUDU PARK, Singapore",103.8381851,1.3900055
"FUDU PARK, FUDU WALK, Singapore",103.8381851,1.3900055
"FRANKEL ESTATE, BURNFOOT TERRACE, Singapore",103.9220962,1.3125262
"FRANKEL ESTATE, FRANKEL TERRACE, Singapore",103.917948,1.316494
"FRANKEL ESTATE, SIGLAP WALK, Singapore",103.917948,1.316494
"FRANKEL ESTATE, WILTON GARDENS, Singapore",103.917948,1.316494
"FRANKEL ESTATE, SIGLAP RISE, Singapore",103.917948,1.316494
"FRANKEL ESTATE, SIGLAP DRIVE, Singapore",103.917948,1.316494
"FRANKEL ESTATE, SIGLAP ROAD, Singapore",103.917948,1.316494
"FRANKEL ESTATE, BOWMONT GARDENS, Singapore",103.917948,1.316494
"FRANKEL ESTATE, FRANKEL PLACE, Singapore",103.917948,1.316494
